"date","campaign","country","product","clicks","orders"
2019-05-23,"CEgJn4sFfX","T","ERX",4,0
2019-05-23,"to9v6rdxQj","T","ERX",7,0
2019-05-23,"R1SvHctmkC","T","XEL",3,0
2019-05-23,"T4F6HwrKMv","T","ERX",0,0
2019-05-23,"S3V6pOTWDi","T","XEL",6,0
2019-05-23,"G7fTlpU0om","T","XEL",1,0
2019-05-23,"A3HoDhryE0","T","ERX",81,0
2019-05-24,"NSCld6rnRo","T","XEL",5,0
2019-05-24,"HZYRxs8o5W","T","XEL",6,0
2019-05-24,"igI9CqfXwb","T","ERX",14,0
2019-05-24,"CEgJn4sFfX","T","ERX",8,0
2019-05-24,"5cVUIpAwmP","T","ERX",3,0
2019-05-24,"lwnciWRAJf","T","XEL",47,0
2019-05-24,"MkrVnc3mFX","T","ERX",21,0
2019-05-24,"eoIL1yXQS3","T","ERX",20,0
2019-05-24,"S3V6pOTWDi","T","XEL",20,0
2019-05-24,"9hqRGfVI7C","T","XEL",3,0
2019-05-24,"QEF0zg1nv5","T","XEL",8,0
2019-05-24,"xVdR126lgO","T","LSN",28,0
2019-05-24,"oSVKUJD0ce","T","ERX",3,0
2019-05-24,"A3HoDhryE0","T","ERX",97,2
2019-05-24,"ah2v3M6DqA","T","ERX",3,0
2019-05-24,"4YQpSIFwZs","T","ERX",3,0
2019-05-24,"B9EVoTjmGY","T","ERX",10,0
2019-05-24,"WFEsJn3Mlh","T","SLR",158,0
2019-05-24,"gW0oUX5EzQ","T","SLR",58,0
2019-05-24,"2TacvsIrAX","T","XEL",13,0
2019-05-24,"BE5OtUDwqJ","T","XEL",12,0
2019-05-24,"91sCSxNIzD","T","XEL",67,0
2019-05-24,"V8mRkM2KeY","T","XEL",0,0
2019-05-24,"to9v6rdxQj","T","ERX",7,0
2019-05-24,"GEsK91bDvU","T","ERX",0,0
2019-05-24,"R1SvHctmkC","T","XEL",2,0
2019-05-24,"p4x5GkZSwY","T","XEL",2,0
2019-05-25,"igI9CqfXwb","T","ERX",16,0
2019-05-25,"BE5OtUDwqJ","T","XEL",8,0
2019-05-25,"xVdR126lgO","T","LSN",37,0
2019-05-25,"2TacvsIrAX","T","XEL",12,0
2019-05-25,"GEsK91bDvU","T","ERX",5,0
2019-05-25,"eoIL1yXQS3","T","ERX",10,0
2019-05-25,"A3HoDhryE0","T","ERX",83,0
2019-05-25,"QEF0zg1nv5","T","XEL",5,0
2019-05-25,"gW0oUX5EzQ","T","SLR",19,0
2019-05-25,"to9v6rdxQj","T","ERX",7,0
2019-05-25,"1pFGyOENxV","T","ERX",0,0
2019-05-25,"lwnciWRAJf","T","XEL",48,0
2019-05-25,"CEgJn4sFfX","T","ERX",6,0
2019-05-25,"MkrVnc3mFX","T","ERX",27,0
2019-05-25,"WFEsJn3Mlh","T","SLR",64,0
2019-05-25,"G7fTlpU0om","T","XEL",0,0
2019-05-25,"S3V6pOTWDi","T","XEL",8,0
2019-05-25,"4YQpSIFwZs","T","ERX",3,0
2019-05-25,"HZYRxs8o5W","T","XEL",3,0
2019-05-25,"B9EVoTjmGY","T","ERX",5,0
2019-05-25,"R1SvHctmkC","T","XEL",1,0
2019-05-25,"91sCSxNIzD","T","XEL",72,0
2019-05-25,"9hqRGfVI7C","T","XEL",3,0
2019-05-25,"oSVKUJD0ce","T","ERX",3,0
2019-05-25,"p4x5GkZSwY","T","XEL",2,0
2019-05-25,"5cVUIpAwmP","T","ERX",2,0
2019-05-25,"9rL7GxAbU4","T","XEL",0,0
2019-05-25,"NSCld6rnRo","T","XEL",5,0
2019-05-25,"ah2v3M6DqA","T","ERX",4,0
2019-05-26,"WFEsJn3Mlh","T","SLR",51,0
2019-05-26,"GEsK91bDvU","T","ERX",1,0
2019-05-26,"S3V6pOTWDi","T","XEL",4,0
2019-05-26,"A3HoDhryE0","T","ERX",42,0
2019-05-26,"lwnciWRAJf","T","XEL",61,0
2019-05-26,"MkrVnc3mFX","T","ERX",32,0
2019-05-26,"ah2v3M6DqA","T","ERX",4,0
2019-05-26,"CEgJn4sFfX","T","ERX",3,0
2019-05-26,"2TacvsIrAX","T","XEL",11,0
2019-05-26,"oSVKUJD0ce","T","ERX",3,0
2019-05-26,"gW0oUX5EzQ","T","SLR",1,0
2019-05-26,"HZYRxs8o5W","T","XEL",4,0
2019-05-26,"5cVUIpAwmP","T","ERX",0,0
2019-05-26,"GAdEPeT8X2","T","XEL",0,0
2019-05-26,"igI9CqfXwb","T","ERX",19,0
2019-05-26,"to9v6rdxQj","T","ERX",4,0
2019-05-26,"B9EVoTjmGY","T","ERX",5,0
2019-05-26,"4YQpSIFwZs","T","ERX",1,0
2019-05-26,"QEF0zg1nv5","T","XEL",6,0
2019-05-26,"xVdR126lgO","T","LSN",25,0
2019-05-26,"NSCld6rnRo","T","XEL",3,0
2019-05-26,"BE5OtUDwqJ","T","XEL",11,0
2019-05-26,"1pFGyOENxV","T","ERX",0,0
2019-05-26,"9hqRGfVI7C","T","XEL",3,0
2019-05-26,"KP57XxA3ph","T","CAL",0,0
2019-05-26,"qy3b5sTPIQ","T","ERX",0,0
2019-05-26,"eoIL1yXQS3","T","ERX",13,0
2019-05-26,"91sCSxNIzD","T","XEL",53,0
2019-05-26,"R1SvHctmkC","T","XEL",3,0
2019-05-26,"RbnHSsgaEp","T","XEL",61,0
2019-05-26,"V8mRkM2KeY","T","XEL",0,0
2019-05-26,"4UwCuIKvXm","T","SLR",0,0
2019-05-27,"lwnciWRAJf","T","XEL",53,0
2019-05-27,"igI9CqfXwb","T","ERX",13,0
2019-05-27,"A3HoDhryE0","T","ERX",44,0
2019-05-27,"xVdR126lgO","T","LSN",22,0
2019-05-27,"B9EVoTjmGY","T","ERX",5,0
2019-05-27,"ah2v3M6DqA","T","ERX",3,0
2019-05-27,"WFEsJn3Mlh","T","SLR",46,0
2019-05-27,"MkrVnc3mFX","T","ERX",25,0
2019-05-27,"to9v6rdxQj","T","ERX",3,0
2019-05-27,"QEF0zg1nv5","T","XEL",6,0
2019-05-27,"NSCld6rnRo","T","XEL",3,0
2019-05-27,"4YQpSIFwZs","T","ERX",1,0
2019-05-27,"eoIL1yXQS3","T","ERX",10,0
2019-05-27,"R1SvHctmkC","T","XEL",7,0
2019-05-27,"BE5OtUDwqJ","T","XEL",10,0
2019-05-27,"GEsK91bDvU","T","ERX",1,0
2019-05-27,"G7fTlpU0om","T","XEL",0,0
2019-05-27,"S3V6pOTWDi","T","XEL",7,0
2019-05-27,"2TacvsIrAX","T","XEL",4,0
2019-05-27,"91sCSxNIzD","T","XEL",47,0
2019-05-27,"CEgJn4sFfX","T","ERX",1,0
2019-05-27,"9hqRGfVI7C","T","XEL",4,0
2019-05-27,"p4x5GkZSwY","T","XEL",0,0
2019-05-27,"HZYRxs8o5W","T","XEL",4,0
2019-05-27,"gW0oUX5EzQ","T","SLR",1,0
2019-05-27,"RbnHSsgaEp","T","XEL",102,0
2019-05-27,"1pFGyOENxV","T","ERX",0,0
2019-05-27,"oSVKUJD0ce","T","ERX",2,0
2019-05-27,"5cVUIpAwmP","T","ERX",1,0
2019-05-28,"HZYRxs8o5W","T","XEL",3,0
2019-05-28,"S3V6pOTWDi","T","XEL",4,0
2019-05-28,"MkrVnc3mFX","T","ERX",25,0
2019-05-28,"NSCld6rnRo","T","XEL",2,0
2019-05-28,"eoIL1yXQS3","T","ERX",8,0
2019-05-28,"R1SvHctmkC","T","XEL",5,0
2019-05-28,"igI9CqfXwb","T","ERX",13,0
2019-05-28,"GEsK91bDvU","T","ERX",2,0
2019-05-28,"xVdR126lgO","T","LSN",25,0
2019-05-28,"CEgJn4sFfX","T","ERX",1,0
2019-05-28,"RbnHSsgaEp","T","XEL",106,0
2019-05-28,"BE5OtUDwqJ","T","XEL",5,0
2019-05-28,"A3HoDhryE0","T","ERX",45,0
2019-05-28,"91sCSxNIzD","T","XEL",17,0
2019-05-28,"WFEsJn3Mlh","T","SLR",50,0
2019-05-28,"p4x5GkZSwY","T","XEL",0,0
2019-05-28,"2TacvsIrAX","T","XEL",6,0
2019-05-28,"1pFGyOENxV","T","ERX",0,0
2019-05-28,"to9v6rdxQj","T","ERX",3,0
2019-05-28,"V8mRkM2KeY","T","XEL",0,0
2019-05-28,"QEF0zg1nv5","T","XEL",6,0
2019-05-28,"G7fTlpU0om","T","XEL",0,0
2019-05-28,"lwnciWRAJf","T","XEL",56,0
2019-05-28,"B9EVoTjmGY","T","ERX",3,0
2019-05-28,"9hqRGfVI7C","T","XEL",2,0
2019-05-28,"gW0oUX5EzQ","T","SLR",0,0
2019-05-28,"ah2v3M6DqA","T","ERX",2,0
2019-05-28,"d2PifBgx39","T","XEL",0,0
2019-05-28,"oSVKUJD0ce","T","ERX",3,0
2019-05-29,"gW0oUX5EzQ","T","SLR",0,0
2019-05-29,"MkrVnc3mFX","T","ERX",35,0
2019-05-29,"xVdR126lgO","T","LSN",39,0
2019-05-29,"eoIL1yXQS3","T","ERX",9,1
2019-05-29,"to9v6rdxQj","T","ERX",3,0
2019-05-29,"B9EVoTjmGY","T","ERX",7,0
2019-05-29,"BE5OtUDwqJ","T","XEL",8,0
2019-05-29,"R1SvHctmkC","T","XEL",5,0
2019-05-29,"NSCld6rnRo","T","XEL",2,0
2019-05-29,"oSVKUJD0ce","T","ERX",3,0
2019-05-29,"WFEsJn3Mlh","T","SLR",50,0
2019-05-29,"HZYRxs8o5W","T","XEL",2,0
2019-05-29,"igI9CqfXwb","T","ERX",15,0
2019-05-29,"2TacvsIrAX","T","XEL",7,0
2019-05-29,"CEgJn4sFfX","T","ERX",1,0
2019-05-29,"lwnciWRAJf","T","XEL",39,0
2019-05-29,"QEF0zg1nv5","T","XEL",4,0
2019-05-29,"A3HoDhryE0","T","ERX",64,0
2019-05-29,"S3V6pOTWDi","T","XEL",9,0
2019-05-29,"G7fTlpU0om","T","XEL",0,0
2019-05-29,"GEsK91bDvU","T","ERX",1,0
2019-05-29,"91sCSxNIzD","T","XEL",5,0
2019-05-29,"5cVUIpAwmP","T","ERX",0,0
2019-05-29,"9hqRGfVI7C","T","XEL",6,0
2019-05-29,"4mJYBAIVSG","T","XEL",0,0
2019-05-29,"ah2v3M6DqA","T","ERX",1,0
2019-05-29,"RbnHSsgaEp","T","XEL",93,0
2019-05-29,"wizHfeDs04","T","XEL",0,0
2019-05-29,"4YQpSIFwZs","T","ERX",0,0
2019-05-29,"ZzoAEmUy9i","T","ERX",0,0
2019-05-29,"1pFGyOENxV","T","ERX",0,0
2019-05-29,"YKEWC5et3u","T","BIO",0,0
2019-05-29,"qy3b5sTPIQ","T","ERX",0,0
2019-05-30,"NSCld6rnRo","T","XEL",2,0
2019-05-30,"9hqRGfVI7C","T","XEL",1,0
2019-05-30,"2TacvsIrAX","T","XEL",4,0
2019-05-30,"R1SvHctmkC","T","XEL",8,0
2019-05-30,"igI9CqfXwb","T","ERX",13,0
2019-05-30,"QEF0zg1nv5","T","XEL",7,0
2019-05-30,"MkrVnc3mFX","T","ERX",32,0
2019-05-30,"qy3b5sTPIQ","T","ERX",0,0
2019-05-30,"xVdR126lgO","T","LSN",28,0
2019-05-30,"to9v6rdxQj","T","ERX",5,0
2019-05-30,"CEgJn4sFfX","T","ERX",3,0
2019-05-30,"BE5OtUDwqJ","T","XEL",11,0
2019-05-30,"oSVKUJD0ce","T","ERX",4,0
2019-05-30,"B9EVoTjmGY","T","ERX",2,0
2019-05-30,"S3V6pOTWDi","T","XEL",9,0
2019-05-30,"91sCSxNIzD","T","XEL",4,0
2019-05-30,"gW0oUX5EzQ","T","SLR",0,0
2019-05-30,"WFEsJn3Mlh","T","SLR",53,0
2019-05-30,"A3HoDhryE0","T","ERX",86,0
2019-05-30,"GEsK91bDvU","T","ERX",2,0
2019-05-30,"eoIL1yXQS3","T","ERX",8,0
2019-05-30,"lwnciWRAJf","T","XEL",36,0
2019-05-30,"HZYRxs8o5W","T","XEL",4,0
2019-05-30,"RbnHSsgaEp","T","XEL",96,0
2019-05-30,"4YQpSIFwZs","T","ERX",0,0
2019-05-30,"5cVUIpAwmP","T","ERX",1,0
2019-05-30,"wizHfeDs04","T","XEL",0,0
2019-05-30,"ah2v3M6DqA","T","ERX",3,0
2019-05-30,"p4x5GkZSwY","T","XEL",1,0
2019-05-30,"Cu0wE6zPta","T","ART",0,0
2019-05-31,"2TacvsIrAX","T","XEL",9,0
2019-05-31,"lwnciWRAJf","T","XEL",38,0
2019-05-31,"9hqRGfVI7C","T","XEL",2,0
2019-05-31,"BE5OtUDwqJ","T","XEL",5,0
2019-05-31,"eoIL1yXQS3","T","ERX",11,0
2019-05-31,"CEgJn4sFfX","T","ERX",3,0
2019-05-31,"QEF0zg1nv5","T","XEL",6,0
2019-05-31,"igI9CqfXwb","T","ERX",18,0
2019-05-31,"HZYRxs8o5W","T","XEL",4,0
2019-05-31,"xVdR126lgO","T","LSN",36,0
2019-05-31,"G7fTlpU0om","T","XEL",0,0
2019-05-31,"GEsK91bDvU","T","ERX",4,0
2019-05-31,"RbnHSsgaEp","T","XEL",137,0
2019-05-31,"NSCld6rnRo","T","XEL",4,0
2019-05-31,"MkrVnc3mFX","T","ERX",31,0
2019-05-31,"oSVKUJD0ce","T","ERX",3,0
2019-05-31,"R1SvHctmkC","T","XEL",6,0
2019-05-31,"91sCSxNIzD","T","XEL",10,0
2019-05-31,"S3V6pOTWDi","T","XEL",17,0
2019-05-31,"p4x5GkZSwY","T","XEL",2,0
2019-05-31,"ah2v3M6DqA","T","ERX",4,0
2019-05-31,"to9v6rdxQj","T","ERX",5,0
2019-05-31,"WFEsJn3Mlh","T","SLR",48,0
2019-05-31,"V8mRkM2KeY","T","XEL",0,0
2019-05-31,"B9EVoTjmGY","T","ERX",6,0
2019-05-31,"A3HoDhryE0","T","ERX",83,0
2019-05-31,"5cVUIpAwmP","T","ERX",1,0
2019-05-31,"4YQpSIFwZs","T","ERX",1,0
2019-05-31,"1pFGyOENxV","T","ERX",0,0
2019-06-01,"eoIL1yXQS3","T","ERX",10,0
2019-06-01,"xVdR126lgO","T","LSN",24,0
2019-06-01,"2TacvsIrAX","T","XEL",9,0
2019-06-01,"9hqRGfVI7C","T","XEL",4,0
2019-06-01,"BE5OtUDwqJ","T","XEL",6,0
2019-06-01,"p4x5GkZSwY","T","XEL",0,0
2019-06-01,"lwnciWRAJf","T","XEL",37,0
2019-06-01,"A3HoDhryE0","T","ERX",70,0
2019-06-01,"MkrVnc3mFX","T","ERX",21,0
2019-06-01,"HZYRxs8o5W","T","XEL",4,0
2019-06-01,"RbnHSsgaEp","T","XEL",97,0
2019-06-01,"lhGwjbVRfn","T","SLR",0,0
2019-06-01,"91sCSxNIzD","T","XEL",6,0
2019-06-01,"igI9CqfXwb","T","ERX",11,0
2019-06-01,"ah2v3M6DqA","T","ERX",1,0
2019-06-01,"WFEsJn3Mlh","T","SLR",60,0
2019-06-01,"gW0oUX5EzQ","T","SLR",1,0
2019-06-01,"5cVUIpAwmP","T","ERX",0,0
2019-06-01,"CEgJn4sFfX","T","ERX",5,0
2019-06-01,"to9v6rdxQj","T","ERX",3,0
2019-06-01,"4YQpSIFwZs","T","ERX",0,0
2019-06-01,"oSVKUJD0ce","T","ERX",3,0
2019-06-01,"NSCld6rnRo","T","XEL",3,0
2019-06-01,"G7fTlpU0om","T","XEL",0,0
2019-06-01,"1pFGyOENxV","T","ERX",0,0
2019-06-01,"B9EVoTjmGY","T","ERX",4,0
2019-06-01,"QEF0zg1nv5","T","XEL",3,0
2019-06-01,"qy3b5sTPIQ","T","ERX",0,0
2019-06-01,"S3V6pOTWDi","T","XEL",12,0
2019-06-01,"GEsK91bDvU","T","ERX",1,0
2019-06-01,"GAdEPeT8X2","T","XEL",0,0
2019-06-02,"QEF0zg1nv5","T","XEL",6,0
2019-06-02,"MkrVnc3mFX","T","ERX",14,0
2019-06-02,"xVdR126lgO","T","LSN",23,0
2019-06-02,"91sCSxNIzD","T","XEL",7,0
2019-06-02,"HZYRxs8o5W","T","XEL",3,0
2019-06-02,"BE5OtUDwqJ","T","XEL",7,0
2019-06-02,"to9v6rdxQj","T","ERX",3,0
2019-06-02,"A3HoDhryE0","T","ERX",84,0
2019-06-02,"eoIL1yXQS3","T","ERX",6,0
2019-06-02,"R1SvHctmkC","T","XEL",5,0
2019-06-02,"GEsK91bDvU","T","ERX",1,0
2019-06-02,"2TacvsIrAX","T","XEL",9,0
2019-06-02,"G7fTlpU0om","T","XEL",0,0
2019-06-02,"S3V6pOTWDi","T","XEL",7,0
2019-06-02,"igI9CqfXwb","T","ERX",14,0
2019-06-02,"WFEsJn3Mlh","T","SLR",52,0
2019-06-02,"CEgJn4sFfX","T","ERX",6,0
2019-06-02,"lwnciWRAJf","T","XEL",32,0
2019-06-02,"9hqRGfVI7C","T","XEL",2,0
2019-06-02,"1pFGyOENxV","T","ERX",0,0
2019-06-02,"oSVKUJD0ce","T","ERX",3,0
2019-06-02,"ah2v3M6DqA","T","ERX",2,0
2019-06-02,"4YQpSIFwZs","T","ERX",1,0
2019-06-02,"RbnHSsgaEp","T","XEL",94,1
2019-06-02,"4UwCuIKvXm","T","SLR",0,0
2019-06-02,"B9EVoTjmGY","T","ERX",3,0
2019-06-02,"NSCld6rnRo","T","XEL",1,0
2019-06-02,"gW0oUX5EzQ","T","SLR",1,0
2019-06-02,"p4x5GkZSwY","T","XEL",0,0
2019-06-02,"4mJYBAIVSG","T","XEL",0,0
2019-06-03,"9hqRGfVI7C","T","XEL",2,0
2019-06-03,"RbnHSsgaEp","T","XEL",85,0
2019-06-03,"S3V6pOTWDi","T","XEL",5,0
2019-06-03,"lwnciWRAJf","T","XEL",35,0
2019-06-03,"eoIL1yXQS3","T","ERX",7,0
2019-06-03,"MkrVnc3mFX","T","ERX",13,0
2019-06-03,"oSVKUJD0ce","T","ERX",4,0
2019-06-03,"BE5OtUDwqJ","T","XEL",6,0
2019-06-03,"HZYRxs8o5W","T","XEL",4,0
2019-06-03,"2TacvsIrAX","T","XEL",13,0
2019-06-03,"CEgJn4sFfX","T","ERX",6,0
2019-06-03,"p4x5GkZSwY","T","XEL",2,0
2019-06-03,"QEF0zg1nv5","T","XEL",5,0
2019-06-03,"qy3b5sTPIQ","T","ERX",0,0
2019-06-03,"igI9CqfXwb","T","ERX",15,0
2019-06-03,"WFEsJn3Mlh","T","SLR",47,0
2019-06-03,"R1SvHctmkC","T","XEL",6,0
2019-06-03,"to9v6rdxQj","T","ERX",1,0
2019-06-03,"GEsK91bDvU","T","ERX",1,0
2019-06-03,"xVdR126lgO","T","LSN",26,0
2019-06-03,"A3HoDhryE0","T","ERX",45,0
2019-06-03,"B9EVoTjmGY","T","ERX",3,0
2019-06-03,"91sCSxNIzD","T","XEL",9,0
2019-06-03,"5cVUIpAwmP","T","ERX",2,0
2019-06-03,"NSCld6rnRo","T","XEL",2,0
2019-06-03,"4YQpSIFwZs","T","ERX",1,0
2019-06-03,"gW0oUX5EzQ","T","SLR",0,0
2019-06-03,"1pFGyOENxV","T","ERX",0,0
2019-06-03,"ah2v3M6DqA","T","ERX",1,0
2019-06-03,"a5levFrsAS","T","SLR",0,0
2019-06-04,"BE5OtUDwqJ","T","XEL",12,0
2019-06-04,"NSCld6rnRo","T","XEL",2,0
2019-06-04,"xVdR126lgO","T","LSN",35,0
2019-06-04,"to9v6rdxQj","T","ERX",1,0
2019-06-04,"igI9CqfXwb","T","ERX",19,0
2019-06-04,"CEgJn4sFfX","T","ERX",5,0
2019-06-04,"GEsK91bDvU","T","ERX",2,0
2019-06-04,"WFEsJn3Mlh","T","SLR",46,0
2019-06-04,"lwnciWRAJf","T","XEL",34,0
2019-06-04,"B9EVoTjmGY","T","ERX",3,0
2019-06-04,"eoIL1yXQS3","T","ERX",9,0
2019-06-04,"oSVKUJD0ce","T","ERX",5,0
2019-06-04,"MkrVnc3mFX","T","ERX",20,0
2019-06-04,"HZYRxs8o5W","T","XEL",10,0
2019-06-04,"QEF0zg1nv5","T","XEL",5,0
2019-06-04,"1pFGyOENxV","T","ERX",1,0
2019-06-04,"2TacvsIrAX","T","XEL",10,0
2019-06-04,"5cVUIpAwmP","T","ERX",1,0
2019-06-04,"RbnHSsgaEp","T","XEL",74,0
2019-06-04,"ah2v3M6DqA","T","ERX",2,0
2019-06-04,"r2zjwKqJMA","T","XEL",0,0
2019-06-04,"A3HoDhryE0","T","ERX",83,0
2019-06-04,"p4x5GkZSwY","T","XEL",1,0
2019-06-04,"9hqRGfVI7C","T","XEL",5,0
2019-06-04,"V8mRkM2KeY","T","XEL",0,0
2019-06-04,"91sCSxNIzD","T","XEL",17,0
2019-06-04,"S3V6pOTWDi","T","XEL",4,0
2019-06-04,"R1SvHctmkC","T","XEL",7,0
2019-06-04,"4YQpSIFwZs","T","ERX",1,0
2019-06-04,"qy3b5sTPIQ","T","ERX",0,0
2019-06-05,"QEF0zg1nv5","T","XEL",3,0
2019-06-05,"BE5OtUDwqJ","T","XEL",10,0
2019-06-05,"S3V6pOTWDi","T","XEL",4,0
2019-06-05,"xVdR126lgO","T","LSN",27,1
2019-06-05,"A3HoDhryE0","T","ERX",31,0
2019-06-05,"B9EVoTjmGY","T","ERX",2,0
2019-06-05,"lwnciWRAJf","T","XEL",30,0
2019-06-05,"9hqRGfVI7C","T","XEL",3,0
2019-06-05,"2TacvsIrAX","T","XEL",8,0
2019-06-05,"HZYRxs8o5W","T","XEL",6,0
2019-06-05,"igI9CqfXwb","T","ERX",17,0
2019-06-05,"p4x5GkZSwY","T","XEL",1,0
2019-06-05,"ah2v3M6DqA","T","ERX",1,0
2019-06-05,"R1SvHctmkC","T","XEL",8,0
2019-06-05,"oSVKUJD0ce","T","ERX",4,0
2019-06-05,"MkrVnc3mFX","T","ERX",14,0
2019-06-05,"91sCSxNIzD","T","XEL",17,0
2019-06-05,"RbnHSsgaEp","T","XEL",49,0
2019-06-05,"CEgJn4sFfX","T","ERX",6,0
2019-06-05,"WFEsJn3Mlh","T","SLR",50,0
2019-06-05,"to9v6rdxQj","T","ERX",2,0
2019-06-05,"gW0oUX5EzQ","T","SLR",1,0
2019-06-05,"4YQpSIFwZs","T","ERX",1,0
2019-06-05,"eoIL1yXQS3","T","ERX",11,0
2019-06-05,"JG2usdoHXZ","T","ERX",0,0
2019-06-05,"5cVUIpAwmP","T","ERX",2,0
2019-06-05,"qy3b5sTPIQ","T","ERX",0,0
2019-06-05,"NSCld6rnRo","T","XEL",2,0
2019-06-05,"1pFGyOENxV","T","ERX",0,0
2019-06-05,"GEsK91bDvU","T","ERX",2,0
2019-06-06,"igI9CqfXwb","T","ERX",18,0
2019-06-06,"QEF0zg1nv5","T","XEL",12,0
2019-06-06,"B9EVoTjmGY","T","ERX",3,0
2019-06-06,"BE5OtUDwqJ","T","XEL",5,0
2019-06-06,"MkrVnc3mFX","T","ERX",22,0
2019-06-06,"NSCld6rnRo","T","XEL",1,0
2019-06-06,"R1SvHctmkC","T","XEL",6,0
2019-06-06,"2TacvsIrAX","T","XEL",8,0
2019-06-06,"lwnciWRAJf","T","XEL",29,0
2019-06-06,"xVdR126lgO","T","LSN",28,0
2019-06-06,"eoIL1yXQS3","T","ERX",16,0
2019-06-06,"WFEsJn3Mlh","T","SLR",50,0
2019-06-06,"4YQpSIFwZs","T","ERX",2,0
2019-06-06,"S3V6pOTWDi","T","XEL",11,0
2019-06-06,"HZYRxs8o5W","T","XEL",14,0
2019-06-06,"GEsK91bDvU","T","ERX",3,0
2019-06-06,"oSVKUJD0ce","T","ERX",4,0
2019-06-06,"9hqRGfVI7C","T","XEL",1,0
2019-06-06,"CEgJn4sFfX","T","ERX",4,0
2019-06-06,"ah2v3M6DqA","T","ERX",2,0
2019-06-06,"91sCSxNIzD","T","XEL",13,0
2019-06-06,"A3HoDhryE0","T","ERX",2,0
2019-06-06,"NSA8sdO6mC","T","XEL",0,0
2019-06-06,"5cVUIpAwmP","T","ERX",2,0
2019-06-06,"qy3b5sTPIQ","T","ERX",0,0
2019-06-06,"c5B4NizvSs","T","SLR",0,0
2019-06-06,"p4x5GkZSwY","T","XEL",1,0
2019-06-06,"1pFGyOENxV","T","ERX",0,0
2019-06-06,"a5levFrsAS","T","SLR",0,0
2019-06-06,"T4F6HwrKMv","T","ERX",0,0
2019-06-06,"gW0oUX5EzQ","T","SLR",0,0
2019-06-07,"eoIL1yXQS3","T","ERX",17,0
2019-06-07,"NSCld6rnRo","T","XEL",3,0
2019-06-07,"BE5OtUDwqJ","T","XEL",10,0
2019-06-07,"xVdR126lgO","T","LSN",36,0
2019-06-07,"igI9CqfXwb","T","ERX",20,0
2019-06-07,"QEF0zg1nv5","T","XEL",9,0
2019-06-07,"2TacvsIrAX","T","XEL",14,0
2019-06-07,"HZYRxs8o5W","T","XEL",8,0
2019-06-07,"gW0oUX5EzQ","T","SLR",1,0
2019-06-07,"ah2v3M6DqA","T","ERX",1,0
2019-06-07,"S3V6pOTWDi","T","XEL",9,0
2019-06-07,"91sCSxNIzD","T","XEL",24,0
2019-06-07,"CEgJn4sFfX","T","ERX",6,0
2019-06-07,"R1SvHctmkC","T","XEL",4,0
2019-06-07,"lwnciWRAJf","T","XEL",27,0
2019-06-07,"NSA8sdO6mC","T","XEL",0,0
2019-06-07,"MkrVnc3mFX","T","ERX",28,0
2019-06-07,"KP57XxA3ph","T","CAL",0,0
2019-06-07,"5cVUIpAwmP","T","ERX",1,0
2019-06-07,"4YQpSIFwZs","T","ERX",0,0
2019-06-07,"oSVKUJD0ce","T","ERX",7,0
2019-06-07,"WFEsJn3Mlh","T","SLR",50,0
2019-06-07,"B9EVoTjmGY","T","ERX",3,0
2019-06-07,"9hqRGfVI7C","T","XEL",1,0
2019-06-07,"RbnHSsgaEp","T","XEL",0,0
2019-06-07,"A3HoDhryE0","T","ERX",3,0
2019-06-07,"wizHfeDs04","T","XEL",0,0
2019-06-07,"p4x5GkZSwY","T","XEL",2,0
2019-06-07,"J7Uhp2gLak","T","ERX",0,0
2019-06-07,"qy3b5sTPIQ","T","ERX",0,0
2019-06-07,"to9v6rdxQj","T","ERX",0,0
2019-06-08,"91sCSxNIzD","T","XEL",54,0
2019-06-08,"BE5OtUDwqJ","T","XEL",8,0
2019-06-08,"HZYRxs8o5W","T","XEL",8,0
2019-06-08,"NSCld6rnRo","T","XEL",1,0
2019-06-08,"QEF0zg1nv5","T","XEL",5,0
2019-06-08,"4YQpSIFwZs","T","ERX",4,0
2019-06-08,"gW0oUX5EzQ","T","SLR",1,0
2019-06-08,"oSVKUJD0ce","T","ERX",9,0
2019-06-08,"igI9CqfXwb","T","ERX",12,0
2019-06-08,"MkrVnc3mFX","T","ERX",26,0
2019-06-08,"WFEsJn3Mlh","T","SLR",55,0
2019-06-08,"A3HoDhryE0","T","ERX",0,0
2019-06-08,"xVdR126lgO","T","LSN",22,0
2019-06-08,"lwnciWRAJf","T","XEL",38,0
2019-06-08,"2TacvsIrAX","T","XEL",14,0
2019-06-08,"ah2v3M6DqA","T","ERX",3,0
2019-06-08,"5cVUIpAwmP","T","ERX",2,0
2019-06-08,"9hqRGfVI7C","T","XEL",2,0
2019-06-08,"B9EVoTjmGY","T","ERX",5,0
2019-06-08,"CEgJn4sFfX","T","ERX",1,0
2019-06-08,"S3V6pOTWDi","T","XEL",7,0
2019-06-08,"eoIL1yXQS3","T","ERX",9,0
2019-06-08,"NSA8sdO6mC","T","XEL",0,0
2019-06-08,"RbnHSsgaEp","T","XEL",0,0
2019-06-08,"GEsK91bDvU","T","ERX",1,0
2019-06-08,"p4x5GkZSwY","T","XEL",1,0
2019-06-08,"1pFGyOENxV","T","ERX",0,0
2019-06-09,"R1SvHctmkC","T","XEL",2,0
2019-06-09,"NSCld6rnRo","T","XEL",2,0
